# Generated by `bun run inventory:ids --tsv` (POD-360). One row per site, each with its
# PER-SITE OWNER. Consequence classes (object-literal-field, comparison) are reproducible
# from the script and not snapshotted — the flip enumerates them via type errors.
# Control characters are ESCAPED, so this file never goes binary.
file	line	kind	owner	name	ownerReason	text
apps/server/src/store/locks.ts	27	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: number
apps/server/src/store/locks.ts	28	ts-property	A-schema-flip	repoId	type member; gains the brand with its schema	repoId: string
apps/server/src/store/locks.ts	30	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/store/locks.ts	31	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string | null
apps/server/src/store/machines.ts	39	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/server/src/store/maintenance.ts	6	ts-property	A-schema-flip	generationId	type member; gains the brand with its schema	generationId: string
apps/server/src/store/messages.ts	13	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id?: string | null
apps/server/src/store/messages.ts	19	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/messages.ts	157	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string;
apps/server/src/store/messages.ts	157	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId?: string;
apps/server/src/store/messages.ts	219	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/messages.ts	394	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/messaging-topics.ts	9	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/server/src/store/messaging-topics.ts	10	ts-property	A-schema-flip	chatId	type member; gains the brand with its schema	chatId: string
apps/server/src/store/messaging-topics.ts	12	ts-property	A-schema-flip	superagentThreadId	type member; gains the brand with its schema	superagentThreadId: string
apps/server/src/store/notification-facts.ts	9	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string | null
apps/server/src/store/notification-facts.ts	115	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string;
apps/server/src/store/observation-checkpoints.ts	76	ts-property	A-schema-flip	fromProviderSessionId	type member; gains the brand with its schema	fromProviderSessionId: string | null
apps/server/src/store/observation-checkpoints.ts	79	ts-property	A-schema-flip	toProviderSessionId	type member; gains the brand with its schema	toProviderSessionId: string
apps/server/src/store/observation-checkpoints.ts	165	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/store/observation-checkpoints.ts	167	ts-property	A-schema-flip	providerSessionId	type member; gains the brand with its schema	providerSessionId: string | null
apps/server/src/store/observation-checkpoints.ts	170	ts-property	A-schema-flip	nextProviderSessionId	type member; gains the brand with its schema	nextProviderSessionId: string
apps/server/src/store/repos.ts	36	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId: string
apps/server/src/store/repos.ts	39	ts-property	A-schema-flip	repoId	type member; gains the brand with its schema	repoId: string | null
apps/server/src/store/repos.ts	56	ts-property	A-schema-flip	repo_id	type member; gains the brand with its schema	repo_id: string
apps/server/src/store/repos.ts	110	ts-property	A-schema-flip	repoId	type member; gains the brand with its schema	repoId: string;
apps/server/src/store/repos.ts	113	ts-property	A-schema-flip	repo_id	type member; gains the brand with its schema	repo_id: string
apps/server/src/store/repos.ts	146	ts-property	A-schema-flip	repo_id	type member; gains the brand with its schema	repo_id: string
apps/server/src/store/repos.ts	186	ts-property	A-schema-flip	repo_id	type member; gains the brand with its schema	repo_id: string | null
apps/server/src/store/repos.ts	235	ts-property	A-schema-flip	repo_id	type member; gains the brand with its schema	repo_id: string | null
apps/server/src/store/repos.ts	295	object-literal-field	D-delete-not-brand	machineId	'__local__' placeholder — POD-318 deletes it; branding would freeze it into the type system	machineId: '__local__'
apps/server/src/store/repos.ts	322	ts-property	A-schema-flip	machine_id	type member; gains the brand with its schema	machine_id: string;
apps/server/src/store/repos.ts	342	ts-property	A-schema-flip	machine_id	type member; gains the brand with its schema	machine_id: string;
apps/server/src/store/sessions.ts	102	object-literal-field	D-delete-not-brand	machineId	'__local__' placeholder — POD-318 deletes it; branding would freeze it into the type system	machineId: (r.machine_id as string | null) ?? '__local__'
apps/server/src/store/sessions.ts	301	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/sessions.ts	331	ts-property	A-schema-flip	session_id	type member; gains the brand with its schema	session_id: string
apps/server/src/store/sessions.ts	371	ts-property	A-schema-flip	session_id	type member; gains the brand with its schema	session_id: string
apps/server/src/store/sessions.ts	486	ts-property	A-schema-flip	session_id	type member; gains the brand with its schema	session_id: string
apps/server/src/store/sessions.ts	499	ts-property	A-schema-flip	session_id	type member; gains the brand with its schema	session_id: string
apps/server/src/store/sessions.ts	571	ts-property	A-schema-flip	session_id	type member; gains the brand with its schema	session_id: string
apps/server/src/store/superagent.ts	97	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/superagent.ts	99	ts-property	A-schema-flip	originSessionId	type member; gains the brand with its schema	originSessionId?: string
apps/server/src/store/superagent.ts	138	ts-property	A-schema-flip	podiumSessionId	type member; gains the brand with its schema	podiumSessionId?: string | null
apps/server/src/store/superagent.ts	139	ts-property	A-schema-flip	harnessSessionId	type member; gains the brand with its schema	harnessSessionId?: string | null
apps/server/src/store/superagent.ts	140	ts-property	A-schema-flip	terminalSessionId	type member; gains the brand with its schema	terminalSessionId?: string | null
apps/server/src/store/types.ts	40	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/store/types.ts	42	ts-property	A-schema-flip	providerSessionId	type member; gains the brand with its schema	providerSessionId: string | null
apps/server/src/store/types.ts	51	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/store/types.ts	52	ts-property	A-schema-flip	terminalTransitionId	type member; gains the brand with its schema	terminalTransitionId: string
apps/server/src/store/types.ts	55	ts-property	A-schema-flip	providerSessionId	type member; gains the brand with its schema	providerSessionId: string | null
apps/server/src/store/types.ts	60	ts-property	A-schema-flip	lastTransitionId	type member; gains the brand with its schema	lastTransitionId: string | null
apps/server/src/store/types.ts	70	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	79	ts-property	A-schema-flip	nativeSubagentIds	type member; gains the brand with its schema	nativeSubagentIds: string[]
apps/server/src/store/types.ts	81	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/server/src/store/types.ts	88	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId: string
apps/server/src/store/types.ts	102	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	108	ts-property	A-schema-flip	accountId	type member; gains the brand with its schema	accountId?: string | null
apps/server/src/store/types.ts	119	ts-property	A-schema-flip	conversationId	type member; gains the brand with its schema	conversationId: string | null
apps/server/src/store/types.ts	151	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/server/src/store/types.ts	157	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string | null
apps/server/src/store/types.ts	161	ts-property	A-schema-flip	refIssueId	type member; gains the brand with its schema	refIssueId?: string | null
apps/server/src/store/types.ts	176	ts-property	A-schema-flip	workflowRunId	type member; gains the brand with its schema	workflowRunId?: string | null
apps/server/src/store/types.ts	177	ts-property	A-schema-flip	workflowStepId	type member; gains the brand with its schema	workflowStepId?: string | null
apps/server/src/store/types.ts	178	ts-property	A-schema-flip	executionProfileId	type member; gains the brand with its schema	executionProfileId?: string | null
apps/server/src/store/types.ts	185	ts-property	A-schema-flip	deletedByIssueId	type member; gains the brand with its schema	deletedByIssueId?: string | null
apps/server/src/store/types.ts	190	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	202	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	208	ts-property	A-schema-flip	repoId	type member; gains the brand with its schema	repoId?: string | null
apps/server/src/store/types.ts	222	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string | null
apps/server/src/store/types.ts	223	ts-property	A-schema-flip	linearId	type member; gains the brand with its schema	linearId: string | null
apps/server/src/store/types.ts	247	ts-property	A-schema-flip	parentId	type member; gains the brand with its schema	parentId: string | null
apps/server/src/store/types.ts	304	ts-property	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId?: string | null
apps/server/src/store/types.ts	312	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	313	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/server/src/store/types.ts	322	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	323	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/server/src/store/types.ts	362	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	364	ts-property	A-schema-flip	threadId	type member; gains the brand with its schema	threadId: string
apps/server/src/store/types.ts	373	ts-property	A-schema-flip	toId	type member; gains the brand with its schema	toId: string | null
apps/server/src/store/types.ts	421	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	424	ts-property	A-schema-flip	subscriberId	type member; gains the brand with its schema	subscriberId: string
apps/server/src/store/types.ts	439	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	441	ts-property	A-schema-flip	providerId	type member; gains the brand with its schema	providerId: string
apps/server/src/store/types.ts	454	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/server/src/store/types.ts	457	ts-property	A-schema-flip	parentConversationId	type member; gains the brand with its schema	parentConversationId?: string
apps/server/src/store/types.ts	461	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	468	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: number
apps/server/src/store/types.ts	472	ts-property	A-schema-flip	toolCallId	type member; gains the brand with its schema	toolCallId?: string
apps/server/src/store/types.ts	480	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/types.ts	482	ts-property	A-schema-flip	originSessionId	type member; gains the brand with its schema	originSessionId?: string
apps/server/src/store/types.ts	488	ts-property	A-schema-flip	watermarkItemId	type member; gains the brand with its schema	watermarkItemId?: string
apps/server/src/store/types.ts	494	ts-property	A-schema-flip	podiumSessionId	type member; gains the brand with its schema	podiumSessionId?: string
apps/server/src/store/types.ts	496	ts-property	A-schema-flip	harnessSessionId	type member; gains the brand with its schema	harnessSessionId?: string
apps/server/src/store/types.ts	499	ts-property	A-schema-flip	terminalSessionId	type member; gains the brand with its schema	terminalSessionId?: string
apps/server/src/store/types.ts	508	ts-property	A-schema-flip	turnId	type member; gains the brand with its schema	turnId: string
apps/server/src/store/types.ts	509	ts-property	A-schema-flip	threadId	type member; gains the brand with its schema	threadId: string
apps/server/src/store/types.ts	510	ts-property	A-schema-flip	podiumSessionId	type member; gains the brand with its schema	podiumSessionId: string
apps/server/src/store/types.ts	532	ts-property	A-schema-flip	inputId	type member; gains the brand with its schema	inputId: string
apps/server/src/store/types.ts	533	ts-property	A-schema-flip	threadId	type member; gains the brand with its schema	threadId: string
apps/server/src/store/types.ts	538	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string
apps/server/src/store/types.ts	539	ts-property	A-schema-flip	focusedSessionId	type member; gains the brand with its schema	focusedSessionId?: string
apps/server/src/store/types.ts	540	ts-property	A-schema-flip	visibleSessionIds	type member; gains the brand with its schema	visibleSessionIds?: string[]
apps/server/src/store/workflows.ts	25	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string | null
apps/server/src/store/workflows.ts	29	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/workflows.ts	31	ts-property	A-schema-flip	subjectId	type member; gains the brand with its schema	subjectId: string
apps/server/src/store/workflows.ts	32	ts-property	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId: string
apps/server/src/store/workflows.ts	33	ts-property	A-schema-flip	revisionId	type member; gains the brand with its schema	revisionId: string
apps/server/src/store/workflows.ts	35	ts-property	A-schema-flip	supersedesRunId	type member; gains the brand with its schema	supersedesRunId: string | null
apps/server/src/store/workflows.ts	118	object-literal-field	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId: text(row.coordinator_session_id)
apps/server/src/store/workflows.ts	194	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/workflows.ts	237	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/workflows.ts	238	ts-property	A-schema-flip	workflowId	type member; gains the brand with its schema	workflowId: string
apps/server/src/store/workflows.ts	298	ts-property	A-schema-flip	targetId	type member; gains the brand with its schema	targetId: string
apps/server/src/store/workflows.ts	299	ts-property	A-schema-flip	revisionId	type member; gains the brand with its schema	revisionId: string
apps/server/src/store/workflows.ts	344	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/store/workflows.ts	346	ts-property	A-schema-flip	accountId	type member; gains the brand with its schema	accountId: string
apps/server/src/store/workflows.ts	347	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId: string | null
apps/server/src/store/workflows.ts	486	ts-property	A-schema-flip	runId	type member; gains the brand with its schema	runId: string
apps/server/src/store/workflows.ts	487	ts-property	A-schema-flip	stepId	type member; gains the brand with its schema	stepId: string
apps/server/src/store/workflows.ts	489	ts-property	A-schema-flip	assignedSessionId	type member; gains the brand with its schema	assignedSessionId: string | null
apps/server/src/store/workflows.ts	538	ts-property	A-schema-flip	workflowId	type member; gains the brand with its schema	workflowId?: string | null
apps/server/src/store/workflows.ts	539	ts-property	A-schema-flip	runId	type member; gains the brand with its schema	runId?: string | null
apps/server/src/superagent-concierge.test.ts	209	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/superagent-concierge.test.ts	217	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/superagent-concierge.test.ts	354	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/superagent-concierge.test.ts	439	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/server/src/superagent-headless.test.ts	74	ts-property	A-schema-flip	harnessSessionId	type member; gains the brand with its schema	harnessSessionId?: string;
apps/server/src/superagent.test.ts	162	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/server/src/superagent.test.ts	173	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/superagent.test.ts	190	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/server/src/superagent.test.ts	211	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId?: string;
apps/server/src/superagent.test.ts	230	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/server/src/superagent.test.ts	263	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/server/src/transcript-indexer.test.ts	197	ts-property	A-schema-flip	nativeId	type member; gains the brand with its schema	nativeId: string;
apps/server/src/transcript-indexer.ts	79	composite-key	B-helper-adoption	machineId+nativeId	ad-hoc composite key; adopts a typed key helper	`${machineId}\n${nativeId}`
apps/server/src/transcript-indexer.ts	94	composite-key	B-helper-adoption	machineId+nativeId	ad-hoc composite key; adopts a typed key helper	`${machineId}\n${nativeId}`
apps/server/src/transcript-indexer.ts	116	composite-key	B-helper-adoption	machineId+nativeId	ad-hoc composite key; adopts a typed key helper	`${machineId}\n${s.nativeId}`
apps/server/src/transcript-indexer.ts	140	composite-key	B-helper-adoption	machineId+nativeId	ad-hoc composite key; adopts a typed key helper	`${machineId}\n${nativeId}`
apps/server/src/version-route.test.ts	9	ts-property	A-schema-flip	instanceId	type member; gains the brand with its schema	instanceId: string
apps/web/src/app/BrowserOpenOverlay.tsx	16	composite-key	B-helper-adoption	sessionId+requestId	ad-hoc composite key; adopts a typed key helper	`${request.sessionId}:${request.requestId}`
apps/web/src/app/CommandPalette.tsx	228	tagged-identity	A-consequence	id=nav-session:	React render key — sibling-scoped, no injectivity requirement; a brand is still a string	`nav-session:${s.sessionId}`
apps/web/src/app/CommandPalette.tsx	256	tagged-identity	A-consequence	id=nav-issue:	React render key — sibling-scoped, no injectivity requirement; a brand is still a string	`nav-issue:${i.id}`
apps/web/src/app/NewPanelMenu.tsx	78	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string
apps/web/src/app/NewPanelMenu.tsx	400	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string
apps/web/src/app/RightDock.test.tsx	42	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string;
apps/web/src/app/RightDock.test.tsx	42	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string
apps/web/src/app/RightDock.tsx	26	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: RightPanelTab;
apps/web/src/app/Workspace.tsx	160	tagged-identity	A-consequence	key=issue:	React render key — sibling-scoped, no injectivity requirement; a brand is still a string	`issue:${issue.id}`
apps/web/src/app/command-palette.test.ts	13	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/app/command-palette.ts	10	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/app/optimistic-spawn.test.ts	89	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/app/outbox.test.ts	13	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/app/outbox.test.ts	14	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/app/panel-deck.test.tsx	15	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/app/panel-deck.ts	14	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/app/panel-deck.ts	15	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/app/panel-deck.ts	18	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/app/panel-deck.ts	57	ts-property	A-schema-flip	knownSessionIds	type member; gains the brand with its schema	knownSessionIds: Set<string>
apps/web/src/app/replica.test.ts	480	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/app/store.optimistic-spawn.test.tsx	142	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/app/store.optimistic-spawn.test.tsx	142	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/web/src/app/store.optimistic-spawn.test.tsx	143	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/app/store.optimistic-spawn.test.tsx	143	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/web/src/app/theme.tsx	97	composite-key	C-stringly-on-purpose	preset+resolvedMode	composite key over non-entity values (paths/display/cursors) — not a branded id	`${state.preset}-${resolvedMode}`
apps/web/src/components/IssuePeekOverlay.run-now.test.tsx	8	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/web/src/components/IssuePeekOverlay.run-now.test.tsx	13	ts-property	A-schema-flip	peekIssueId	type member; gains the brand with its schema	peekIssueId: string | null;
apps/web/src/components/RefMiniview.tsx	400	composite-key	C-stringly-on-purpose	join(,)	composite key over non-entity values (paths/display/cursors) — not a branded id	[...collectRefPrefixes(s.issues)].sort().join(',')
apps/web/src/components/RefMiniview.tsx	402	composite-key	C-stringly-on-purpose	join(\u000a)	composite key over non-entity values (paths/display/cursors) — not a branded id	s.repos\u000a .map((r) => r.path)\u000a .sort()\u000a .join('\n')
apps/web/src/components/RefMiniview.tsx	447	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/web/src/components/issue-peek-phase.ts	9	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/web/src/components/issue-peek-phase.ts	10	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/web/src/features/chat/ChatBlockView.tsx	80	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/chat/ChatBlockView.tsx	178	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/chat/ChatView.headless.test.tsx	17	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/ChatView.headless.test.tsx	18	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/ChatView.offline.test.tsx	15	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/ChatView.offline.test.tsx	23	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/ChatView.test.tsx	15	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/ChatView.test.tsx	20	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/ChatView.tsx	70	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/features/chat/ChatView.tsx	95	ts-property	A-schema-flip	threadId	type member; gains the brand with its schema	threadId: string
apps/web/src/features/chat/ChatView.tsx	108	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/chat/SendUserFileBlock.tsx	27	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/chat/ToolBatchView.tsx	28	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/chat/ToolBlock.tsx	19	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/chat/chat.ts	278	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/features/chat/chat.ts	293	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/features/chat/message-envelope.ts	18	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/features/chat/useTranscriptWindow.test.tsx	28	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/useTranscriptWindow.test.tsx	36	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string;
apps/web/src/features/chat/useTranscriptWindow.ts	32	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/files/FileBrowserModal.tsx	25	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/web/src/features/files/HtmlFilePanel.tsx	64	composite-key	C-stringly-on-purpose	join(\u000a)	composite key over non-entity values (paths/display/cursors) — not a branded id	stylesheetPaths.join('\n')
apps/web/src/features/files/HtmlFilePanel.tsx	114	composite-key	C-stringly-on-purpose	path+reloadNonce	composite key over non-entity values (paths/display/cursors) — not a branded id	`${scopeKey(scope)}:${path}:${doc.reloadNonce}`
apps/web/src/features/files/MarkdownFilePanel.tsx	111	composite-key	C-stringly-on-purpose	path+reloadNonce	composite key over non-entity values (paths/display/cursors) — not a branded id	`${scopeKey(scope)}:${path}:${doc.reloadNonce}`
apps/web/src/features/files/MarkdownPreview.tsx	20	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/files/WorktreeFileTree.tsx	30	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/web/src/features/git/GitPanelView.tsx	72	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/web/src/features/issues/IssueListView.tsx	38	ts-property	A-schema-flip	focusId	type member; gains the brand with its schema	focusId: string | null
apps/web/src/features/issues/IssueListView.tsx	57	composite-key	B-helper-adoption	join(\u0000)	ad-hoc composite key; adopts a typed key helper	rows\u000a .filter((row) => row.depth === 0)\u000a .map((row) => row.issue.id)\u000a .join('\0')
apps/web/src/features/issues/IssuePage.tsx	85	ts-property	A-schema-flip	orderedIds	type member; gains the brand with its schema	orderedIds: string[]
apps/web/src/features/issues/IssuePanelView.tsx	236	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/web/src/features/issues/IssuePanelView.tsx	469	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/web/src/features/issues/IssuePanelView.tsx	470	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId?: string
apps/web/src/features/issues/IssuePanelView.tsx	473	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId?: string
apps/web/src/features/issues/IssuesView.tsx	89	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/features/issues/IssuesView.tsx	963	ts-property	A-schema-flip	focusId	type member; gains the brand with its schema	focusId: string | null
apps/web/src/features/issues/IssuesView.tsx	971	composite-key	B-helper-adoption	join(\u0000)	ad-hoc composite key; adopts a typed key helper	issues.map((issue) => issue.id).join('\0')
apps/web/src/features/issues/issue-context-menu.ts	37	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/issues/issue-context-menu.ts	61	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/issues/issue-context-menu.ts	156	ts-property	A-schema-flip	targetIds	type member; gains the brand with its schema	targetIds: string[]
apps/web/src/features/issues/issue-context-menu.ts	180	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/features/issues/issue-events.ts	10	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: number
apps/web/src/features/issues/issue-events.ts	110	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/features/issues/issue-events.ts	111	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/features/issues/issue-events.ts	137	tagged-identity	B-helper-adoption	id=e|	tag+id in one string; the tag is a closed vocabulary living unparsed	`e|${e.id}`
apps/web/src/features/issues/issue-page-commands.ts	241	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/features/issues/issue-page-commands.ts	242	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
apps/web/src/features/issues/issue-page-properties.tsx	72	ts-property	A-schema-flip	testId	type member; gains the brand with its schema	testId?: string
apps/web/src/features/issues/issue-page-properties.tsx	209	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
apps/web/src/features/issues/issue-relations.test.ts	7	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/features/issues/issue-relations.test.ts	8	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
apps/web/src/features/issues/issue-relations.ts	12	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
apps/web/src/features/issues/issues-keys.ts	9	ts-property	A-schema-flip	focusId	type member; gains the brand with its schema	focusId: string | null
apps/web/src/features/machines/HostIndicators.tsx	53	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/web/src/features/machines/HostIndicators.tsx	187	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
apps/web/src/features/machines/HostMemoryView.tsx	67	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
